,id,year,rel2,cited_by_cnt,in_repo,n_authors,n_author_is_inexact
0,W2332254063,2013.0,0.2329398444600964,1.0,0.0,3.0,0.0
1,W2088694157,2013.0,0.6099075026730625,15.0,0.0,5.0,0.0
2,W2312210843,2013.0,0.32694643433929005,8.0,0.0,4.0,0.0
3,W2045008776,2013.0,0.21650557896255998,31.0,0.0,3.0,0.0
4,W1556604304,2013.0,0.43086857427364006,14.0,0.0,3.0,0.0
5,W2032310999,2013.0,0.8311026228928899,10.0,0.0,6.0,0.0
6,W2399433051,2013.0,0.6743455761391208,0.0,0.0,3.0,0.0
7,W2082957457,2013.0,0.55081809010944,70.0,0.0,7.0,0.0
8,W1994112631,2013.0,0.60901026895921,38.0,0.0,3.0,0.0
9,W40196203,2013.0,0.7434941355923237,9.0,0.0,3.0,0.0
10,W2155413238,2013.0,0.73579905204129,0.0,0.0,3.0,0.0
11,W2622338317,2013.0,0.84526105540864,14.0,0.0,6.0,0.0
12,W2267644336,2013.0,0.71206290777924,3.0,0.0,4.0,0.0
13,W2295677073,2013.0,0.7397640971011599,2.0,0.0,5.0,0.0
14,W179158279,2013.0,0.7440976338076837,1.0,0.0,6.0,0.0
15,W1984232896,2013.0,0.3314356252638916,38.0,0.0,3.0,0.0
16,W2073948994,2013.0,0.12457968154474092,32.0,0.0,4.0,0.0
17,W2050353577,2013.0,0.7350870207430656,0.0,0.0,5.0,0.0
18,W1981304905,2013.0,0.0570342616131409,19.0,0.0,5.0,0.0
19,W1523240213,2013.0,0.0,0.0,0.0,6.0,0.0
20,W1977695825,2013.0,0.0959378392659556,18.0,0.0,4.0,0.0
21,W1969701787,2013.0,0.35250474458521003,14.0,0.0,4.0,0.0
22,W2118721221,2013.0,0.11928252985138092,16.0,0.0,4.0,0.0
23,W2048243318,2013.0,0.18681144864561,11.0,0.0,4.0,0.0
24,W2032996318,2013.0,0.49723638147001,1.0,0.0,4.0,0.0
25,W2053915267,2013.0,0.6970049113712399,10.0,0.0,3.0,0.0
26,W1998325934,2013.0,0.49420703160196006,3.0,0.0,3.0,0.0
27,W2026935461,2013.0,0.4765751144736399,0.0,0.0,3.0,0.0
28,W2147229240,2013.0,0.44879883570025003,0.0,0.0,4.0,0.0
29,W2155824109,2013.0,0.0,5.0,0.0,4.0,0.0
30,W2540406860,2013.0,0.5426841622409999,4.0,0.0,3.0,0.0
31,W2032027253,2013.0,0.58802119408516,4.0,0.0,6.0,0.0
32,W2066866505,2013.0,0.63621154306369,15.0,0.0,4.0,0.0
33,W2279412020,2013.0,0.55780792571716,2.0,0.0,6.0,0.0
34,W2036169870,2013.0,0.5822108131507601,81.0,1.0,6.0,0.0
35,W2015301586,2013.0,0.4888186928424901,38.0,0.0,4.0,0.0
36,W1974234009,2013.0,0.5457742571359296,10.0,0.0,2.0,0.0
37,W2071988172,2013.0,0.50511964909329,4.0,0.0,3.0,0.0
38,W2032577359,2013.0,0.36783788321296007,3.0,0.0,6.0,0.0
39,W1969515630,2013.0,0.6007833274325796,3.0,0.0,4.0,0.0
40,W2141265849,2013.0,0.39753958145476004,19.0,0.0,6.0,0.0
41,W2075710319,2013.0,0.2057311605614409,18.0,0.0,4.0,0.0
42,W2077089991,2013.0,0.46900218225827556,8.0,0.0,2.0,0.0
43,W2148447770,2013.0,0.5337109586914577,1.0,0.0,6.0,0.0
44,W2053110769,2013.0,0.5077292696255377,39.0,0.0,6.0,0.0
45,W1991049481,2013.0,0.5430155084851396,25.0,0.0,6.0,0.0
46,W2077158270,2013.0,0.49680182205889,11.0,0.0,5.0,0.0
47,W2039078489,2013.0,0.3355847477324329,10.0,0.0,3.0,0.0
48,W1964916140,2013.0,0.5426198380354755,9.0,0.0,6.0,0.0
49,W2037965571,2013.0,0.62652148226721,8.0,0.0,3.0,0.0
50,W2022868549,2013.0,0.47040435111608997,25.0,0.0,6.0,0.0
51,W2025289518,2013.0,0.58723239545881,5.0,0.0,3.0,0.0
52,W1964005749,2013.0,0.532443117969,111.0,0.0,4.0,0.0
53,W2149536503,2013.0,0.65772635261089,39.0,0.0,3.0,0.0
54,W2170325868,2013.0,0.66121584984324,33.0,0.0,5.0,0.0
55,W2152571752,2013.0,0.61802537608681,235.0,0.0,3.0,0.0
56,W2113107168,2013.0,0.46151256380006556,115.0,0.0,4.0,0.0
57,W2114379931,2013.0,0.2312190594369049,37.0,0.0,3.0,0.0
58,W2008282882,2013.0,0.27385130472864155,10.0,0.0,2.0,0.0
59,W1997941456,2013.0,0.0,6.0,0.0,2.0,0.0
60,W2174882787,2013.0,0.0377535431133441,0.0,0.0,2.0,0.0
61,W2012655853,2013.0,0.018585244513844097,17.0,0.0,2.0,0.0
62,W2004008855,2013.0,0.2366954440638736,8.0,0.0,3.0,0.0
63,W2111263734,2013.0,0.16513491891456158,11.0,0.0,5.0,0.0
64,W2050257980,2013.0,0.1668124182840976,4.0,0.0,3.0,0.0
65,W1981556363,2013.0,0.2111479329098896,0.0,0.0,3.0,0.0
66,W2082337197,2013.0,0.20725442902920252,48.0,0.0,3.0,0.0
67,W2053403497,2013.0,0.07733193463044,17.0,0.0,2.0,0.0
68,W1985856210,2013.0,0.27710053953155994,2.0,0.0,3.0,0.0
69,W2005884491,2013.0,0.5167756009055237,2.0,0.0,2.0,0.0
70,W2137520430,2013.0,0.5902710606809999,3.0,0.0,3.0,0.0
71,W1500136648,2013.0,0.35313698456089,2.0,0.0,3.0,0.0
72,W2011718510,2013.0,0.0,23.0,1.0,2.0,0.0
73,W2020722627,2013.0,0.2091412897153024,5.0,0.0,3.0,0.0
74,W2087674383,2013.0,0.14988238923346092,4.0,0.0,2.0,0.0
75,W1973997752,2013.0,0.29858339525562255,1.0,0.0,4.0,0.0
76,W2150967523,2013.0,0.15598390690608038,1.0,0.0,4.0,0.0
77,W1984392240,2013.0,0.1410708227884816,2.0,0.0,4.0,0.0
78,W2064588181,2013.0,0.07011207063718561,34.0,0.0,11.0,0.0
79,W2042354906,2013.0,0.20172072116889,2.0,0.0,1.0,0.0
80,W1913873200,2013.0,0.40693618514025,35.0,0.0,1.0,0.0
81,W2118404078,2013.0,0.0398452938773796,5.0,0.0,3.0,0.0
82,W2317142491,2013.0,0.46319498940649007,0.0,0.0,4.0,0.0
83,W1964057095,2013.0,0.22421132235177638,1.0,0.0,4.0,0.0
84,W2078280963,2013.0,0.035091315012097606,11.0,0.0,5.0,0.0
85,W2070011663,2013.0,0.1671054541989156,0.0,0.0,3.0,0.0
86,W1979624354,2013.0,0.2296588625725696,65.0,0.0,4.0,0.0
87,W2041999567,2013.0,0.0,126.0,0.0,5.0,0.0
88,W2251211118,2013.0,0.6394416738219408,49.0,0.0,4.0,0.0
89,W2169142063,2013.0,0.7681601150825536,39.0,1.0,3.0,0.0
90,W2252024428,2013.0,0.6289190238492224,7.0,0.0,4.0,0.0
91,W2251584308,2013.0,0.6577536674856196,25.0,0.0,5.0,0.0
92,W1552477189,2013.0,0.653667609218237,2.0,0.0,5.0,0.0
93,W2398774712,2013.0,0.53170609745124,2.0,0.0,4.0,0.0
94,W2135539223,2013.0,0.65897101996209,6.0,0.0,4.0,0.0
95,W2067931862,2013.0,0.6651542617860099,0.0,0.0,3.0,0.0
96,W2042563844,2013.0,0.1506138325764004,14.0,0.0,7.0,0.0
97,W2062080363,2013.0,0.1166983759388736,5.0,0.0,5.0,0.0
98,W2006602601,2013.0,0.1688950422372964,3.0,0.0,6.0,0.0
99,W2071101303,2013.0,0.44207126536336006,5.0,0.0,3.0,0.0
100,W1981459529,2013.0,0.6646239208780901,11.0,0.0,3.0,0.0
101,W1978257339,2013.0,0.32190066029641,5.0,0.0,3.0,0.0
102,W1970630069,2013.0,0.34004101675372955,15.0,0.0,7.0,0.0
103,W2157590204,2013.0,0.0,157.0,0.0,7.0,0.0
104,W2125778968,2013.0,0.0,76.0,0.0,5.0,0.0
105,W1994782783,2013.0,0.0,71.0,0.0,4.0,0.0
106,W2032543005,2013.0,0.0,26.0,0.0,9.0,0.0
107,W2007756226,2013.0,0.20985549089401692,9.0,0.0,6.0,0.0
108,W2094054566,2013.0,0.39916277392489,9.0,0.0,2.0,0.0
109,W2156564937,2013.0,0.0,166.0,0.0,7.0,0.0
110,W2092366954,2013.0,0.17736322894561957,2.0,0.0,5.0,0.0
111,W2090308111,2013.0,0.28598686755075997,41.0,0.0,10.0,0.0
112,W2030174401,2013.0,0.44529996686400003,15.0,0.0,2.0,0.0
113,W2145258622,2013.0,0.11568260075010249,1.0,0.0,6.0,0.0
114,W2177685826,2013.0,0.1598590550534884,15.0,0.0,6.0,0.0
115,W2079255562,2013.0,0.0160426998696484,2.0,0.0,4.0,0.0
116,W2034368602,2013.0,0.25605431752761004,2.0,0.0,7.0,0.0
117,W2075680177,2013.0,0.0,1.0,0.0,5.0,0.0
118,W2058305810,2013.0,0.0,9.0,0.0,2.0,0.0
119,W2042843748,2013.0,0.397488638089,17.0,0.0,4.0,0.0
120,W2026445963,2013.0,0.25774801918321,6.0,0.0,3.0,0.0
121,W2011207994,2013.0,0.26264015774649,1.0,0.0,4.0,0.0
122,W2046197289,2013.0,0.5761896939265599,1.0,0.0,4.0,0.0
123,W2010302176,2013.0,0.45656381410840363,0.0,0.0,4.0,0.0
124,W2045562371,2013.0,0.1683205456910769,0.0,0.0,5.0,0.0
125,W2154296831,2013.0,0.10325082885328889,39.0,0.0,2.0,0.0
126,W2145511984,2013.0,0.31322513609103997,26.0,0.0,4.0,0.0
127,W1987859871,2013.0,0.6633472091976901,11.0,0.0,4.0,0.0
128,W2058871760,2013.0,0.023600689785025605,0.0,0.0,5.0,0.0
129,W2097707612,2013.0,0.14383412747209,65.0,0.0,2.0,0.0
