,id,year,rel2,cited_by_cnt,in_repo,n_authors,n_author_is_inexact
0,W2036689897,1991.0,0.22415528126016,8.0,0.0,2.0,0.0
1,W2106115147,1991.0,0.16828286870670248,31.0,0.0,3.0,0.0
2,W1550581396,1991.0,0.3689232194902501,6.0,0.0,3.0,0.0
3,W1531593371,1991.0,0.0378424578047044,0.0,0.0,3.0,0.0
4,W2162918526,1991.0,0.35204677822609,3.0,0.0,4.0,0.0
5,W2093998513,1991.0,0.0323461555891369,19.0,0.0,2.0,0.0
6,W1977798976,1991.0,0.21201180816676002,5.0,0.0,3.0,0.0
7,W2082429936,1991.0,0.2839322663237025,6.0,0.0,1.0,0.0
8,W2096851770,1991.0,0.3043079804389689,23.0,0.0,3.0,0.0
9,W123516175,1991.0,0.5553464395264901,28.0,0.0,4.0,0.0
10,W2001356006,1991.0,0.7092454243224099,12.0,0.0,5.0,0.0
11,W2164807077,1991.0,0.38999687770729,102.0,0.0,3.0,0.0
12,W2148849808,1991.0,0.2084163812885449,7.0,0.0,5.0,0.0
13,W2168233818,1991.0,0.33035664447556,95.0,0.0,3.0,0.0
14,W2687343674,1991.0,0.0,5.0,0.0,5.0,0.0
15,W2645493109,1991.0,0.2288869115884129,3.0,0.0,4.0,0.0
16,W2113347205,1991.0,0.27175352318402557,50.0,0.0,3.0,0.0
17,W1959732153,1991.0,0.22813729482384,41.0,0.0,2.0,0.0
18,W1949705648,1991.0,0.17459198710504362,4.0,0.0,3.0,0.0
19,W2320767613,1991.0,0.33248813340626565,1.0,0.0,3.0,0.0
20,W2063168992,1991.0,0.0244457759171025,156.0,0.0,2.0,0.0
21,W1860479185,1991.0,0.37000103038441,21.0,0.0,2.0,0.0
22,W1628054375,1991.0,0.33161997994670256,18.0,0.0,2.0,0.0
23,W1904481405,1991.0,0.454669701264,0.0,0.0,3.0,0.0
24,W2140535940,1991.0,0.6303512036515599,3.0,0.0,1.0,0.0
25,W2143274707,1991.0,0.5053028034299717,24.0,0.0,3.0,0.0
26,W1593250903,1991.0,0.35596576986596884,15.0,0.0,1.0,0.0
27,W2565671006,1991.0,0.2859290503407556,2.0,1.0,3.0,0.0
28,W2077776314,1991.0,0.06685420441924,7.0,0.0,2.0,0.0
29,W2015637201,1991.0,0.34505074306404,6.0,0.0,2.0,0.0
30,W2137902998,1991.0,0.04301103517664041,63.0,0.0,1.0,0.0
31,W2127904409,1991.0,0.1992592736110089,136.0,0.0,3.0,0.0
32,W2167667216,1991.0,0.0459127299689536,12.0,0.0,2.0,0.0
33,W1926890362,1991.0,0.4496086704708224,0.0,0.0,2.0,0.0
34,W2142326547,1991.0,0.1855257054563025,16.0,0.0,2.0,0.0
35,W2129902594,1991.0,0.0400534418382736,47.0,0.0,2.0,0.0
36,W1990063583,1991.0,0.2543401350165316,36.0,0.0,2.0,0.0
37,W2126498598,1991.0,0.2768888184291076,31.0,0.0,2.0,0.0
38,W1997582575,1991.0,0.1134078094757776,9.0,0.0,1.0,0.0
39,W2093075971,1991.0,0.29191825478915995,0.0,0.0,3.0,0.0
40,W2546264666,1991.0,0.2867903030473636,9.0,0.0,2.0,0.0
41,W2093058960,1991.0,0.0,28.0,0.0,1.0,0.0
42,W1972025953,1991.0,0.43442111469969,3.0,0.0,1.0,0.0
