,id,year,rel2,cited_by_cnt,in_repo,n_authors,n_author_is_inexact
0,W2139692404,1993.0,0.054909583464643606,18.0,0.0,3.0,0.0
1,W1989312874,1993.0,0.0,25.0,0.0,3.0,0.0
2,W1499928570,1993.0,0.1549956112948324,5.0,0.0,3.0,0.0
3,W1517216754,1993.0,0.04089280706809,4.0,0.0,3.0,0.0
4,W1566414972,1993.0,0.19712149922666888,3.0,0.0,3.0,0.0
5,W1488794815,1993.0,0.048187133765862394,1.0,0.0,3.0,0.0
6,W2013413076,1993.0,0.038020265547379604,0.0,0.0,3.0,0.0
7,W2661852992,1993.0,0.1900457063669824,4.0,0.0,2.0,0.0
8,W1832959953,1993.0,0.0,1.0,0.0,4.0,0.0
9,W2021032627,1993.0,0.1303784558713849,26.0,0.0,1.0,0.0
10,W1982323585,1993.0,0.0,15.0,0.0,1.0,0.0
11,W2000397887,1993.0,0.0,0.0,0.0,1.0,0.0
12,W2171344460,1993.0,0.5194949776,506.0,0.0,8.0,0.0
13,W2125863495,1993.0,0.2952138567619396,24.0,0.0,4.0,0.0
14,W2145546522,1993.0,0.26037679960369,180.0,0.0,2.0,0.0
15,W2105068695,1993.0,0.3819263978437636,82.0,0.0,5.0,0.0
16,W2127067435,1993.0,0.29947529506408954,214.0,0.0,2.0,0.0
17,W2129287871,1993.0,0.32462520412921,53.0,0.0,2.0,0.0
18,W1984708257,1993.0,0.56166540980356,37.0,0.0,4.0,0.0
19,W2050211019,1993.0,0.1501039575535504,29.0,0.0,2.0,0.0
20,W2010636715,1993.0,0.0,21.0,0.0,145.0,0.0
21,W2104254886,1993.0,0.0,148.0,0.0,3.0,0.0
22,W2324404641,1993.0,0.0,4.0,0.0,6.0,0.0
23,W2334434496,1993.0,0.0,0.0,0.0,4.0,0.0
24,W2167414807,1993.0,0.29671863643969965,31.0,0.0,2.0,0.0
25,W2149012351,1993.0,0.3561172461313601,1005.0,0.0,3.0,0.0
26,W2153272381,1993.0,0.08564355426063999,21.0,0.0,3.0,0.0
27,W2720291641,1993.0,0.057531764220840005,1.0,0.0,5.0,0.0
28,W1621235595,1993.0,0.13956556543256252,0.0,0.0,4.0,0.0
29,W2162259436,1993.0,0.22617281712169002,15.0,0.0,2.0,0.0
30,W1960697402,1993.0,0.1576294541035776,13.0,0.0,3.0,0.0
31,W2091877000,1993.0,0.0,32.0,0.0,2.0,0.0
32,W2135467229,1993.0,0.20493549731192037,75.0,0.0,3.0,0.0
33,W1642292345,1993.0,0.23792484084516002,39.0,0.0,3.0,0.0
34,W2167938910,1993.0,0.30494637618024995,6.0,0.0,5.0,0.0
35,W1480787743,1993.0,0.21484541360164,1.0,0.0,2.0,0.0
36,W2144534900,1993.0,0.39402323374129,276.0,0.0,3.0,0.0
37,W2071974562,1993.0,0.12469825437696,115.0,0.0,3.0,0.0
38,W2056011487,1993.0,0.08219802533592041,6.0,0.0,3.0,0.0
39,W2095789453,1993.0,0.34589036868780254,24.0,0.0,4.0,0.0
40,W2122151167,1993.0,0.46179037706256004,3.0,0.0,3.0,0.0
41,W1991919384,1993.0,0.0363534739828569,99.0,0.0,3.0,0.0
42,W1990474257,1993.0,0.6711563731649957,13.0,0.0,2.0,0.0
43,W2149432017,1993.0,0.3215771858866176,5.0,0.0,2.0,0.0
44,W2168657308,1993.0,0.5529757610275601,8.0,0.0,2.0,0.0
45,W1980402173,1993.0,0.47890538249401,6.0,0.0,2.0,0.0
46,W2028424188,1993.0,0.14417906137627237,1.0,0.0,3.0,0.0
47,W2052527516,1993.0,0.37478645242380254,4.0,0.0,2.0,0.0
48,W1974372331,1993.0,0.0,2.0,0.0,5.0,0.0
49,W2119350746,1993.0,0.37111715906169956,64.0,0.0,2.0,0.0
50,W2154433856,1993.0,0.09864544235683839,365.0,0.0,4.0,0.0
51,W2099294566,1993.0,0.12510524628484002,195.0,0.0,2.0,0.0
52,W2071850795,1993.0,0.12750224139919358,32.0,0.0,2.0,0.0
53,W2125889002,1993.0,0.0,19.0,0.0,3.0,0.0
54,W2110764329,1993.0,0.1945142087175225,133.0,0.0,2.0,0.0
55,W2104334863,1993.0,0.23921137573776,90.0,0.0,2.0,0.0
56,W2113134236,1993.0,0.13779693834200998,59.0,0.0,1.0,0.0
57,W2155832272,1993.0,0.029281233029760004,57.0,0.0,1.0,0.0
58,W2085375785,1993.0,0.15152204747438888,1.0,0.0,3.0,0.0
59,W2331115923,1993.0,0.1768228907498596,18.0,0.0,2.0,0.0
60,W2102279668,1993.0,0.2093931199617049,1041.0,0.0,3.0,0.0
61,W2105305457,1993.0,0.22137781570464163,64.0,0.0,4.0,0.0
62,W2320271301,1993.0,0.1614354130308676,0.0,0.0,2.0,0.0
63,W2645964609,1993.0,0.10263876301712249,1.0,0.0,2.0,0.0
64,W2131224456,1993.0,0.14579388161912252,26.0,0.0,2.0,0.0
65,W2096151790,1993.0,0.08881443030625,110.0,0.0,3.0,0.0
66,W1727452996,1993.0,0.26772138672400003,0.0,0.0,2.0,0.0
67,W2057697122,1993.0,0.0,118.0,0.0,2.0,0.0
68,W1973633794,1993.0,0.0,40.0,0.0,2.0,0.0
69,W2049873799,1993.0,0.5597969551376399,15.0,0.0,1.0,0.0
70,W2082711009,1993.0,0.1855893809767396,86.0,0.0,2.0,0.0
71,W1955308247,1993.0,0.38170970766756,44.0,0.0,2.0,0.0
72,W2108592250,1993.0,0.38926481113881006,15.0,0.0,2.0,0.0
73,W2041028914,1993.0,0.2815395436090001,1.0,0.0,3.0,0.0
74,W2054002147,1993.0,0.5911443925387225,19.0,0.0,1.0,0.0
75,W1501746160,1993.0,0.1111940043435225,1.0,0.0,2.0,0.0
76,W2387702267,1993.0,0.1135694515804489,2.0,0.0,1.0,0.0
77,W2148371061,1993.0,0.2389760139239929,0.0,0.0,2.0,0.0
78,W2134697113,1993.0,0.21834062675864888,4.0,0.0,3.0,0.0
79,W2110380672,1993.0,0.2104768128573504,1.0,0.0,3.0,0.0
