,id,year,rel2,cited_by_cnt,in_repo,n_authors,n_author_is_inexact
0,W2136613778,2012.0,0.69250990471524,68.0,0.0,3.0,0.0
1,W2122552415,2012.0,0.7943186125698916,64.0,0.0,4.0,0.0
2,W2109832691,2012.0,0.6911281076833224,74.0,0.0,6.0,0.0
3,W2140493695,2012.0,0.5306560695668736,2.0,0.0,8.0,0.0
4,W2329961328,2012.0,0.5919583561768901,2.0,0.0,2.0,0.0
5,W2136482318,2012.0,0.03778801639396,0.0,0.0,3.0,0.0
6,W2289587028,2012.0,0.0,0.0,0.0,6.0,0.0
7,W2019519104,2012.0,0.6118759506249999,3.0,0.0,3.0,0.0
8,W2071938338,2012.0,0.14727636578196088,3.0,0.0,4.0,0.0
9,W2105041622,2012.0,0.15825880308800253,8.0,0.0,4.0,0.0
10,W2098232750,2012.0,0.73600836702649,5.0,0.0,2.0,0.0
11,W2117988805,2012.0,0.7699758010510226,4.0,0.0,4.0,0.0
12,W1990779432,2012.0,0.0,8.0,0.0,5.0,0.0
13,W1978508228,2012.0,0.5557164262032099,1.0,0.0,3.0,0.0
14,W2026083353,2012.0,0.5306289128718399,1.0,0.0,3.0,0.0
15,W2544174519,2012.0,0.48781529062506246,1.0,0.0,4.0,0.0
16,W1969688662,2012.0,0.6915641317312224,0.0,0.0,4.0,0.0
17,W2535791846,2012.0,0.44295488571807357,0.0,0.0,4.0,0.0
18,W2157729447,2012.0,0.6273917402628096,54.0,0.0,4.0,0.0
19,W2025103102,2012.0,0.6084763955980608,17.0,0.0,4.0,0.0
20,W2160822433,2012.0,0.49522331621310245,120.0,0.0,4.0,0.0
21,W2015477105,2012.0,0.5284941627340817,21.0,0.0,6.0,0.0
22,W2019189770,2012.0,0.55116132352576,17.0,0.0,10.0,0.0
23,W2072375518,2012.0,0.6095786823270399,11.0,0.0,7.0,0.0
24,W1994621650,2012.0,0.48613073269017754,6.0,0.0,4.0,0.0
25,W2111815723,2012.0,0.637870047103229,6.0,0.0,2.0,0.0
26,W1970238482,2012.0,0.54594335884804,5.0,0.0,5.0,0.0
27,W1976627442,2012.0,0.6117630494770089,5.0,0.0,6.0,0.0
28,W1969477366,2012.0,0.5915304997440399,57.0,0.0,5.0,0.0
29,W2128076129,2012.0,0.32967681579001007,15.0,0.0,7.0,0.0
30,W2116498962,2012.0,0.4547244554227599,33.0,0.0,5.0,0.0
31,W1987871265,2012.0,0.77280292028241,59.0,0.0,4.0,0.0
32,W2062168357,2012.0,0.35614851681124005,6.0,0.0,7.0,0.0
33,W2079701336,2012.0,0.3883058773869636,6.0,0.0,5.0,0.0
34,W2098424235,2012.0,0.52402947264144,70.0,0.0,3.0,0.0
35,W2130750029,2012.0,0.6052081318175376,7.0,0.0,4.0,0.0
36,W2084608386,2012.0,0.75423597224976,4.0,0.0,5.0,0.0
37,W2136266299,2012.0,0.56915285585284,14.0,0.0,4.0,0.0
38,W2184128504,2012.0,0.8006496809740901,14.0,0.0,5.0,0.0
39,W2029020530,2012.0,0.46037979617718494,2.0,0.0,6.0,0.0
40,W2058387671,2012.0,0.48331402422241,0.0,0.0,4.0,0.0
41,W2063420826,2012.0,0.4781677276006929,9.0,0.0,4.0,0.0
42,W2024686943,2012.0,0.5526218975362849,2.0,0.0,7.0,0.0
43,W2091095569,2012.0,0.5208112405566009,10.0,0.0,4.0,0.0
44,W2053962088,2012.0,0.6665702567212516,16.0,0.0,7.0,0.0
45,W2010139738,2012.0,0.5964071310760001,9.0,0.0,4.0,0.0
46,W2101777154,2012.0,0.5784580544344899,6.0,0.0,5.0,0.0
47,W2020720785,2012.0,0.5797611778202499,20.0,0.0,4.0,0.0
48,W2111407473,2012.0,0.5517409506057289,2.0,0.0,4.0,0.0
49,W2130844143,2012.0,0.7040017141136099,2.0,0.0,5.0,0.0
50,W2137881638,2012.0,0.6136657837733329,189.0,0.0,3.0,0.0
51,W2117775864,2012.0,0.42163399422225,8.0,0.0,7.0,0.0
52,W2963811219,2012.0,0.5215249447955855,57.0,0.0,18.0,0.0
53,W2111087635,2012.0,0.48824616816489963,95.0,0.0,3.0,0.0
54,W1986508478,2012.0,0.27367603505430255,2.0,0.0,3.0,0.0
55,W2065529863,2012.0,0.0,64.0,0.0,2.0,0.0
56,W2129778132,2012.0,0.38192115720528996,1.0,0.0,3.0,0.0
57,W1986787527,2012.0,0.26838984183860254,14.0,0.0,2.0,0.0
58,W2160556291,2012.0,0.21700755777649,9.0,0.0,5.0,0.0
59,W2059628530,2012.0,0.293033838276,5.0,0.0,2.0,0.0
60,W2085673057,2012.0,0.36645201246784004,15.0,0.0,3.0,0.0
61,W2048483058,2012.0,0.11573255637821439,30.0,0.0,2.0,0.0
62,W2004598479,2012.0,0.19598415769296043,17.0,0.0,4.0,0.0
63,W1981120173,2012.0,0.11463057258367688,7.0,0.0,3.0,0.0
64,W1988708854,2012.0,0.39884548722662255,5.0,0.0,2.0,0.0
65,W2015118929,2012.0,0.0993964150676809,1.0,0.0,2.0,0.0
66,W2074132811,2012.0,0.0,7.0,0.0,5.0,0.0
67,W1964275685,2012.0,0.0,1.0,0.0,1.0,0.0
68,W1490208867,2012.0,0.271412866729,11.0,0.0,2.0,0.0
69,W2142733603,2012.0,0.40044954656528897,27.0,0.0,4.0,0.0
70,W1520570656,2012.0,0.45915910672384,16.0,0.0,11.0,0.0
71,W2054194734,2012.0,0.0,124.0,0.0,5.0,0.0
72,W2110713109,2012.0,0.0,38.0,0.0,4.0,0.0
73,W1999154269,2012.0,0.1670819171679025,31.0,0.0,3.0,0.0
74,W2123400768,2012.0,0.0,14.0,0.0,4.0,0.0
75,W2102164451,2012.0,0.0,16.0,0.0,5.0,0.0
76,W1993986443,2012.0,0.1068640415084356,4.0,0.0,4.0,0.0
77,W2040942635,2012.0,0.047519230279683605,7.0,0.0,4.0,0.0
78,W1524623288,2012.0,0.0,6.0,0.0,4.0,0.0
79,W2048826112,2012.0,0.1436262800171364,19.0,0.0,4.0,0.0
80,W108071511,2012.0,0.61956403395121,51.0,0.0,3.0,0.0
81,W2406100999,2012.0,0.4010787062100624,0.0,0.0,6.0,0.0
82,W2103798861,2012.0,0.7079449738765156,16.0,1.0,4.0,0.0
83,W2167055284,2012.0,0.0,39.0,0.0,8.0,0.0
84,W1965652718,2012.0,0.6644894775218176,6.0,0.0,3.0,0.0
85,W2905203340,2012.0,0.4846810173569296,2.0,0.0,4.0,0.0
86,W1992312307,2012.0,0.39037953857296004,13.0,0.0,4.0,0.0
87,W2083965123,2012.0,0.6505762165473025,23.0,0.0,3.0,0.0
88,W1973251307,2012.0,0.5243997833195209,36.0,0.0,5.0,0.0
89,W2050408686,2012.0,0.35768569146489,47.0,0.0,5.0,0.0
90,W1996033625,2012.0,0.30824959392529006,20.0,0.0,5.0,0.0
91,W2071435520,2012.0,0.0,17.0,0.0,6.0,0.0
92,W1984825858,2012.0,0.0,15.0,0.0,2.0,0.0
93,W2068014991,2012.0,0.23565762473764,31.0,0.0,2.0,0.0
94,W2031365393,2012.0,0.38091209051417757,16.0,0.0,2.0,0.0
95,W85055813,2012.0,0.0,7.0,0.0,3.0,0.0
96,W2540153982,2012.0,0.39524490466720363,84.0,0.0,4.0,0.0
97,W2007980563,2012.0,0.00687653904001,10.0,0.0,3.0,0.0
98,W2068726250,2012.0,0.1453475822772484,7.0,0.0,5.0,0.0
99,W2085719513,2012.0,0.0,1.0,0.0,7.0,0.0
100,W2065027544,2012.0,0.0096513058699236,6.0,0.0,4.0,0.0
101,W1975615728,2012.0,0.29783774691871695,0.0,0.0,2.0,0.0
102,W1991094043,2012.0,0.016358236056462402,0.0,0.0,4.0,0.0
103,W2009215172,2012.0,0.34918018267609,1.0,0.0,3.0,0.0
104,W2093955676,2012.0,0.45081135605451683,1.0,0.0,2.0,0.0
105,W1976977331,2012.0,0.0510344560911249,0.0,0.0,4.0,0.0
106,W2003642384,2012.0,0.5126111364215689,0.0,0.0,4.0,0.0
107,W2017293544,2012.0,0.0312018697730601,0.0,0.0,3.0,0.0
108,W2032236376,2012.0,0.06664606928100002,2.0,0.0,4.0,0.0
109,W1995628872,2012.0,0.0,12.0,0.0,2.0,0.0
110,W2101438408,2012.0,0.0,5.0,0.0,7.0,0.0
111,W2152535091,2012.0,0.1876321338075625,0.0,0.0,6.0,0.0
112,W2006168615,2012.0,0.0,15.0,0.0,20.0,0.0
113,W2048885011,2012.0,0.0,2.0,0.0,4.0,0.0
114,W2063061677,2012.0,0.011830947706425602,8.0,0.0,1.0,0.0
115,W3100431406,2012.0,0.0,26.0,1.0,3.0,0.0
116,W1553905994,2012.0,0.0,12.0,0.0,5.0,0.0
117,W2155798819,2012.0,0.26790033976280997,31.0,1.0,2.0,0.0
118,W2133071666,2012.0,0.0,20.0,0.0,2.0,0.0
119,W3106282232,2012.0,0.09290511265156,11.0,1.0,2.0,0.0
120,W2025125798,2012.0,0.013652172143100098,16.0,1.0,2.0,0.0
121,W1965975525,2012.0,0.23492784710547363,23.0,1.0,2.0,0.0
122,W2036358634,2012.0,0.0859504196559204,2.0,1.0,2.0,0.0
123,W2098986005,2012.0,0.0,24.0,0.0,3.0,0.0
124,W2169564179,2012.0,0.5843542033708097,64.0,0.0,6.0,0.0
125,W2119104466,2012.0,0.41208478100688994,23.0,0.0,2.0,0.0
126,W2087257250,2012.0,0.25551417535281,139.0,0.0,6.0,0.0
127,W2039372057,2012.0,0.2370985168574169,27.0,0.0,8.0,0.0
128,W1590023962,2012.0,0.33690478922500006,4.0,0.0,3.0,0.0
129,W2015518765,2012.0,0.5563839658322499,48.0,0.0,6.0,0.0
130,W2127701282,2012.0,0.5881527119943225,110.0,0.0,6.0,0.0
131,W1971346204,2012.0,0.33965898712729004,19.0,0.0,2.0,0.0
132,W1966387955,2012.0,0.414809419249,12.0,0.0,3.0,0.0
133,W2015669723,2012.0,0.4902912432640001,12.0,0.0,3.0,0.0
134,W2072382778,2012.0,0.46934921241923555,3.0,0.0,3.0,0.0
135,W1981882979,2012.0,0.4768397463245056,12.0,1.0,3.0,0.0
136,W1993413558,2012.0,0.4446037031532101,1.0,0.0,2.0,0.0
137,W2060050486,2012.0,0.41697188216896003,13.0,0.0,3.0,0.0
138,W2068084334,2012.0,0.4153016762761216,9.0,0.0,2.0,0.0
139,W2060369411,2012.0,0.5174132923650916,2.0,0.0,2.0,0.0
140,W2038415392,2012.0,0.2193615954290916,1.0,0.0,4.0,0.0
141,W2036878126,2012.0,0.5093482061763225,5.0,0.0,4.0,0.0
142,W2060746820,2012.0,0.5254013902868928,2.0,0.0,3.0,0.0
143,W2146668406,2012.0,0.4985478931589776,1.0,0.0,3.0,0.0
144,W1639030016,2012.0,0.10961919752641,91.0,0.0,3.0,0.0
145,W2107239999,2012.0,0.7745195790158436,32.0,0.0,5.0,0.0
146,W203238213,2012.0,0.11918411193947039,4.0,0.0,3.0,0.0
147,W1669165923,2012.0,0.10546779103980251,9.0,0.0,3.0,0.0
148,W1536724274,2012.0,0.01824684954481,0.0,0.0,2.0,0.0
149,W2146864582,2012.0,0.30213985725625003,7.0,0.0,3.0,0.0
150,W2084645223,2012.0,0.26160201099379354,38.0,0.0,3.0,0.0
151,W2163026400,2012.0,0.32522133141123993,0.0,0.0,3.0,0.0
152,W2002910417,2012.0,0.0,7.0,0.0,3.0,0.0
153,W2401889758,2012.0,0.4951998262830096,1.0,0.0,3.0,0.0
154,W2066473757,2012.0,0.47108612362897967,5.0,0.0,3.0,0.0
155,W1993574497,2012.0,0.36773163271743997,170.0,0.0,7.0,0.0
156,W2035491704,2012.0,0.31733291499360994,7.0,0.0,2.0,0.0
