,id,year,rel2,cited_by_cnt,in_repo,n_authors,n_author_is_inexact
0,W2022376022,2001.0,0.09143674870201,9.0,0.0,3.0,0.0
1,W2143551372,2001.0,0.078899753881,5.0,0.0,3.0,0.0
2,W2110525555,2001.0,0.38862519108360993,3.0,0.0,2.0,0.0
3,W2127014224,2001.0,0.19003304681283997,1.0,0.0,2.0,0.0
4,W2053539331,2001.0,0.08584177477202888,19.0,0.0,3.0,0.0
5,W2113104897,2001.0,0.25074395264356,6.0,0.0,3.0,0.0
6,W1583793798,2001.0,0.17765320472513293,1.0,0.0,2.0,0.0
7,W2117923367,2001.0,0.31728239818862763,4.0,0.0,2.0,0.0
8,W2161282049,2001.0,0.15917726038506252,3.0,0.0,3.0,0.0
9,W2165678395,2001.0,0.34080854570161,119.0,0.0,4.0,0.0
10,W2614156389,2001.0,0.1319785923584164,5.0,0.0,2.0,0.0
11,W2615171205,2001.0,0.0573348370753636,0.0,0.0,2.0,0.0
12,W2615744409,2001.0,0.0343477389458449,0.0,0.0,2.0,0.0
13,W2614533180,2001.0,0.22985554123355037,0.0,0.0,2.0,0.0
14,W1524027724,2001.0,0.15952768508008888,2.0,0.0,3.0,0.0
15,W1524850041,2001.0,0.1132860829368004,2.0,0.0,2.0,0.0
16,W2119066179,2001.0,0.0917054214107409,12.0,0.0,2.0,0.0
17,W2123726430,2001.0,0.052663108202113604,24.0,0.0,2.0,0.0
18,W1584682060,2001.0,0.1974170277636496,15.0,0.0,2.0,0.0
19,W2150776607,2001.0,0.18342523168615837,11.0,0.0,3.0,0.0
20,W2140255643,2001.0,0.16420288370220248,5.0,0.0,2.0,0.0
21,W2214871014,2001.0,0.30003543047401005,3.0,0.0,2.0,0.0
22,W2157951434,2001.0,0.0356629099159876,0.0,0.0,2.0,0.0
23,W2047128283,2001.0,0.13446355090099843,4.0,0.0,2.0,0.0
24,W2114088448,2001.0,0.39678547426281,0.0,0.0,4.0,0.0
25,W1706707349,2001.0,0.32725321566024995,3.0,0.0,3.0,0.0
26,W2051400406,2001.0,0.1171661271693444,112.0,0.0,3.0,0.0
27,W1602045049,2001.0,0.26466940027609,15.0,0.0,4.0,0.0
28,W2123300328,2001.0,0.5808839633473536,9.0,0.0,4.0,0.0
29,W1972742887,2001.0,0.2428791221741824,24.0,0.0,4.0,0.0
30,W61851926,2001.0,0.3847899052222095,0.0,0.0,6.0,0.0
31,W1991841518,2001.0,0.34825318084804,20.0,0.0,6.0,0.0
32,W2100361537,2001.0,0.30744873577636,106.0,0.0,7.0,0.0
