,id,year,rel2,cited_by_cnt,in_repo,n_authors,n_author_is_inexact
0,W2127762541,1989.0,0.10729602528691842,17.0,0.0,2.0,0.0
1,W2016360791,1989.0,0.12021921032601639,5.0,0.0,2.0,0.0
2,W2110451173,1989.0,0.10263129846544,42.0,0.0,2.0,0.0
3,W2126665132,1989.0,0.1372454053942609,27.0,0.0,2.0,0.0
4,W2038220101,1989.0,0.23775538858678888,346.0,0.0,2.0,0.0
5,W2125790828,1989.0,0.35586068744835997,166.0,0.0,2.0,0.0
6,W2134639419,1989.0,0.3853356030064836,55.0,0.0,2.0,0.0
7,W2156710469,1989.0,0.28834569467089,39.0,0.0,2.0,0.0
8,W2144573888,1989.0,0.36930755476624,1203.0,0.0,1.0,0.0
9,W1934726211,1989.0,0.20536748999001,2.0,0.0,2.0,0.0
10,W2329000344,1989.0,0.0,0.0,0.0,4.0,0.0
11,W2066849825,1989.0,0.1979392755794689,7.0,0.0,2.0,0.0
12,W2107893076,1989.0,0.05239188642470761,7.0,0.0,3.0,0.0
13,W2565222081,1989.0,0.15295725450625,3.0,0.0,4.0,0.0
14,W2314505162,1989.0,0.1723622761439296,0.0,0.0,3.0,0.0
15,W2328798789,1989.0,0.21949799384757693,0.0,0.0,3.0,0.0
16,W2006287919,1989.0,0.0394142522238529,5.0,0.0,2.0,0.0
17,W2162863295,1989.0,0.32153101607270257,122.0,0.0,3.0,0.0
18,W2037570051,1989.0,0.0591965687819025,51.0,0.0,1.0,0.0
19,W2330281918,1989.0,0.2294223576986916,9.0,0.0,3.0,0.0
20,W2137105909,1989.0,0.32854694805702245,53.0,0.0,2.0,0.0
21,W2144907335,1989.0,0.37719463059659286,50.0,0.0,3.0,0.0
22,W2011934229,1989.0,0.0,47.0,0.0,1.0,0.0
23,W1976382569,1989.0,0.35264024475904,24.0,0.0,7.0,0.0
24,W2069776192,1989.0,0.5564734788122501,0.0,0.0,4.0,0.0
25,W2121427205,1989.0,0.1703066312114176,96.0,0.0,2.0,0.0
26,W2061792167,1989.0,0.023324501051432103,3.0,0.0,2.0,0.0
27,W1985787320,1989.0,0.10103415316568999,14.0,0.0,3.0,0.0
28,W2053829918,1989.0,0.1407156295974724,18.0,0.0,2.0,0.0
29,W2077457431,1989.0,0.13195295996089,24.0,0.0,2.0,0.0
30,W2081282891,1989.0,0.53732154569284,142.0,0.0,3.0,0.0
31,W2135498625,1989.0,0.45915341479396,108.0,0.0,2.0,0.0
32,W2110808275,1989.0,0.6090011540252676,6.0,0.0,2.0,0.0
33,W2029615168,1989.0,0.6935153665104901,24.0,0.0,2.0,0.0
34,W2013742333,1989.0,0.3273206078563599,17.0,0.0,2.0,0.0
35,W2213113658,1989.0,0.37838393269264003,20.0,0.0,4.0,0.0
36,W2063916247,1989.0,0.0,5.0,0.0,1.0,0.0
37,W2076386885,1989.0,0.0,12.0,0.0,4.0,0.0
38,W1990878416,1989.0,0.6388703229444497,3.0,0.0,1.0,0.0
39,W2016840306,1989.0,0.0,42.0,0.0,3.0,0.0
40,W2149851251,1989.0,0.5373456770545956,8.0,0.0,2.0,0.0
41,W2051822035,1989.0,0.2488490477491984,0.0,0.0,2.0,0.0
42,W2318464991,1989.0,0.42281291591723563,21.0,0.0,2.0,0.0
43,W42890986,1989.0,0.59297484636196,26.0,0.0,2.0,0.0
44,W2094625687,1989.0,0.7117157275656516,7.0,0.0,2.0,0.0
45,W2571030314,1989.0,0.48948479549761,0.0,0.0,1.0,0.0
46,W1967885124,1989.0,0.045552714925872394,20.0,0.0,2.0,0.0
47,W2010648355,1989.0,0.06472067271065639,6.0,0.0,2.0,0.0
48,W2043137667,1989.0,0.022682914247910396,10.0,0.0,2.0,0.0
49,W1517636523,1989.0,0.5699366080269316,0.0,0.0,3.0,0.0
50,W2318076846,1989.0,0.2396537978984704,3.0,0.0,3.0,0.0
51,W2315905940,1989.0,0.1906066543224484,0.0,0.0,3.0,0.0
52,W2518021248,1989.0,0.213399650304,0.0,0.0,3.0,0.0
53,W2333848899,1989.0,0.25206107059078553,1.0,0.0,2.0,0.0
54,W2097134481,1989.0,0.0,65.0,0.0,4.0,0.0
55,W2321444267,1989.0,0.2866838285322496,0.0,0.0,1.0,0.0
56,W2061400421,1989.0,0.1383587944278544,7.0,0.0,1.0,0.0
57,W2171540288,1989.0,0.30745051011684005,5.0,0.0,1.0,0.0
58,W2116535262,1989.0,0.41172460396929,4.0,0.0,3.0,0.0
59,W2101167844,1989.0,0.3271282552546129,158.0,0.0,2.0,0.0
60,W2049032382,1989.0,0.5472807217523775,51.0,0.0,2.0,0.0
61,W1964486323,1989.0,0.3298519049580225,146.0,0.0,2.0,0.0
62,W2046596783,1989.0,0.1005739485852816,94.0,0.0,2.0,0.0
63,W2036918200,1989.0,0.0,24.0,0.0,2.0,0.0
64,W1991857963,1989.0,0.0093399332334889,148.0,0.0,2.0,0.0
65,W2016738212,1989.0,0.0,449.0,0.0,18.0,0.0
66,W2095037145,1989.0,0.0,4.0,0.0,5.0,0.0
67,W3159529250,1989.0,0.0,8.0,0.0,20.0,0.0
68,W1972792640,1989.0,0.39614077242812246,760.0,0.0,2.0,0.0
69,W23115244,1989.0,0.43289820250000005,18.0,0.0,1.0,0.0
70,W2057128446,1989.0,0.30685561697025,84.0,0.0,3.0,0.0
71,W2016477241,1989.0,0.4298952415561609,42.0,0.0,2.0,0.0
72,W2054711739,1989.0,0.3004252956056356,2.0,0.0,2.0,0.0
73,W2012632038,1989.0,0.28143269030529,44.0,0.0,2.0,0.0
74,W2134314299,1989.0,0.27351105093446554,16.0,0.0,4.0,0.0
75,W2050529324,1989.0,0.2431406869252804,21.0,0.0,4.0,0.0
76,W1999049787,1989.0,0.7079941290057769,4.0,0.0,2.0,0.0
77,W1988511355,1989.0,0.6085517194575625,0.0,0.0,2.0,0.0
78,W1965451170,1989.0,0.4898319304144036,0.0,0.0,2.0,0.0
79,W2156245946,1989.0,0.36968035538090244,3.0,0.0,3.0,0.0
80,W2108263160,1989.0,0.49604123677380246,93.0,0.0,4.0,0.0
81,W2101690327,1989.0,0.6156119733371136,11.0,0.0,4.0,0.0
82,W2007782711,1989.0,0.1837366474727169,29.0,0.0,2.0,0.0
83,W2480341677,1989.0,0.28206359853156004,2.0,0.0,2.0,0.0
84,W1993870549,1989.0,0.0,7.0,0.0,7.0,0.0
85,W2108238161,1989.0,0.45674848672489005,4.0,0.0,4.0,0.0
86,W2049544680,1989.0,0.48375599936049,2.0,0.0,4.0,0.0
87,W1699493385,1989.0,0.25040809640688483,3.0,0.0,4.0,0.0
88,W1482148545,1989.0,0.2874435690247696,3.0,0.0,2.0,0.0
89,W2027528470,1989.0,0.1762003465250625,951.0,0.0,2.0,0.0
90,W2028907144,1989.0,0.14731203515625,43.0,0.0,3.0,0.0
91,W2019038806,1989.0,0.0328400940010896,179.0,0.0,2.0,0.0
92,W2107288276,1989.0,0.3122333673599716,8.0,0.0,3.0,0.0
93,W145197937,1989.0,0.10658076738241001,0.0,0.0,2.0,0.0
94,W2089983152,1989.0,0.8122174054841026,1.0,0.0,2.0,0.0
95,W2101939932,1989.0,0.5919096856734889,6.0,0.0,3.0,0.0
96,W2149495928,1989.0,0.48539604559369004,3.0,1.0,2.0,0.0
97,W1768893245,1989.0,0.61476654897025,125.0,0.0,2.0,0.0
98,W2045383855,1989.0,0.5930868783233956,48.0,0.0,2.0,0.0
99,W2007709738,1989.0,0.25148755626462255,9.0,0.0,2.0,0.0
100,W1973493682,1989.0,0.41396806381225004,158.0,0.0,2.0,0.0
