,id,year,rel2,cited_by_cnt,in_repo,n_authors,n_author_is_inexact
0,W1964587448,1985.0,0.3032030219887876,5.0,0.0,2.0,0.0
1,W2057163822,1985.0,0.12430286897185439,9.0,0.0,1.0,0.0
2,W2082550566,1985.0,0.0,110.0,0.0,1.0,0.0
3,W2048455243,1985.0,0.07896764297971241,8.0,0.0,1.0,0.0
4,W2067585107,1985.0,0.1101076846220484,45.0,0.0,2.0,0.0
5,W2128148381,1985.0,0.07765521328892251,41.0,0.0,2.0,0.0
6,W2714678270,1985.0,0.14182560168676003,6.0,0.0,2.0,0.0
7,W2138604200,1985.0,0.2028773926699569,31.0,0.0,4.0,0.0
8,W2012090867,1985.0,0.19845145034521,21.0,0.0,2.0,0.0
9,W430367839,1985.0,0.2575807425322569,7.0,0.0,2.0,0.0
10,W2066060631,1985.0,0.49309172158401005,4.0,0.0,3.0,0.0
11,W1986714749,1985.0,0.4105116106592401,1.0,0.0,3.0,0.0
12,W2519435249,1985.0,0.317921184025,0.0,0.0,3.0,0.0
13,W2520277255,1985.0,0.30959275579235995,0.0,0.0,3.0,0.0
14,W2724086835,1985.0,0.09333941522499999,5.0,0.0,2.0,0.0
15,W1980931468,1985.0,0.48095084943843996,103.0,0.0,1.0,0.0
16,W2010534587,1985.0,0.08961147022806251,121.0,0.0,4.0,0.0
17,W2021442063,1985.0,0.70863852016489,2.0,0.0,2.0,0.0
18,W2017423057,1985.0,0.0,44.0,0.0,8.0,0.0
19,W1979276934,1985.0,0.0,100.0,0.0,4.0,0.0
20,W1977089711,1985.0,0.039446241932208394,2.0,0.0,1.0,0.0
21,W2091532091,1985.0,0.12132828534841002,25.0,0.0,2.0,0.0
22,W2328260522,1985.0,0.19202874029350558,1.0,0.0,2.0,0.0
23,W2266660290,1985.0,0.1354218288087025,0.0,0.0,1.0,0.0
24,W2042213399,1985.0,0.0375240018858769,8.0,0.0,2.0,0.0
25,W1964840787,1985.0,0.1111887957960256,21.0,0.0,2.0,0.0
26,W1978599104,1985.0,0.07722753739646489,3.0,0.0,2.0,0.0
27,W1977346990,1985.0,0.29766746603881006,86.0,0.0,3.0,0.0
28,W1983853123,1985.0,0.1435667407600804,43.0,0.0,1.0,0.0
