,id,year,rel2,cited_by_cnt,in_repo,n_authors,n_author_is_inexact
0,W2166967917,2009.0,0.08773643639935691,34.0,0.0,4.0,0.0
1,W2141276720,2009.0,0.39825073325521,21.0,0.0,4.0,0.0
2,W2133726103,2009.0,0.26797627572806254,17.0,0.0,4.0,0.0
3,W2139357454,2009.0,0.3150229352625216,3.0,0.0,4.0,0.0
4,W2134799771,2009.0,0.2366166256995025,2.0,0.0,5.0,0.0
5,W1979011075,2009.0,0.6973494873562116,10.0,0.0,3.0,0.0
6,W1969234304,2009.0,0.7703880098062501,4.0,0.0,2.0,0.0
7,W2148613428,2009.0,0.6672898302596101,21.0,0.0,3.0,0.0
8,W2284884870,2009.0,0.66640430162881,21.0,0.0,2.0,0.0
9,W2105685984,2009.0,0.42443635354883996,1.0,0.0,5.0,0.0
10,W2109126398,2009.0,0.30495443863824,9.0,0.0,3.0,0.0
11,W2127411672,2009.0,0.40797780134595996,2.0,0.0,3.0,0.0
12,W2113437498,2009.0,0.2538330305604025,1.0,0.0,5.0,0.0
13,W2137608356,2009.0,0.10361566354357692,31.0,0.0,6.0,0.0
14,W2045724193,2009.0,0.48841033140496004,38.0,0.0,5.0,0.0
15,W2111009416,2009.0,0.27081532736063996,34.0,0.0,2.0,0.0
16,W2162085856,2009.0,0.6120354410497636,13.0,0.0,7.0,0.0
17,W2118132334,2009.0,0.4958778662611216,9.0,0.0,5.0,0.0
18,W2170379578,2009.0,0.2154421198242049,2.0,0.0,3.0,0.0
19,W2088049467,2009.0,0.28497158622529,0.0,0.0,4.0,0.0
20,W2015131757,2009.0,0.43727338402224997,276.0,0.0,7.0,0.0
21,W2005106908,2009.0,0.59701691995969,41.0,0.0,7.0,0.0
22,W1972465900,2009.0,0.38524788303556,11.0,0.0,4.0,0.0
23,W2166501863,2009.0,0.6592139240160101,46.0,0.0,6.0,0.0
24,W2051778319,2009.0,0.68056362138384,19.0,0.0,6.0,0.0
25,W2137335310,2009.0,0.5616803987715601,1.0,0.0,5.0,0.0
26,W2140384231,2009.0,0.5021679567716101,0.0,0.0,4.0,0.0
27,W2119617729,2009.0,0.5437077331171599,10.0,0.0,3.0,0.0
28,W2158309968,2009.0,0.619993515927089,8.0,0.0,3.0,0.0
29,W2110837690,2009.0,0.4767533227750276,0.0,0.0,3.0,0.0
30,W2527990253,2009.0,0.64884249365776,3.0,0.0,3.0,0.0
31,W2158500963,2009.0,0.0696731236374889,155.0,0.0,4.0,0.0
32,W2168790018,2009.0,0.2498123952087696,19.0,0.0,2.0,0.0
33,W2058731737,2009.0,0.13965847647444643,175.0,1.0,3.0,0.0
34,W2080129711,2009.0,0.1906312435950244,15.0,0.0,2.0,0.0
35,W3098500127,2009.0,0.027615549777732895,444.0,1.0,3.0,0.0
36,W2132525121,2009.0,0.1342342018136196,32.0,0.0,5.0,0.0
37,W2166406883,2009.0,0.11618924136908491,67.0,0.0,4.0,0.0
38,W1965954327,2009.0,0.31799065352356004,61.0,0.0,6.0,0.0
39,W2157103092,2009.0,0.36885689542881006,3.0,0.0,3.0,0.0
40,W2072821912,2009.0,0.1606935018520836,24.0,0.0,2.0,0.0
41,W2141107222,2009.0,0.14499552554452838,21.0,0.0,4.0,0.0
42,W2123409683,2009.0,0.1110729121725609,18.0,0.0,3.0,0.0
43,W1551866025,2009.0,0.33656102726543996,1.0,0.0,2.0,0.0
44,W1568572248,2009.0,0.18031722721781757,0.0,0.0,3.0,0.0
45,W2181206071,2009.0,0.14047495004801439,24.0,0.0,3.0,0.0
46,W2123100972,2009.0,0.13977546443142488,18.0,0.0,2.0,0.0
47,W2128889126,2009.0,0.3127627547638416,4.0,0.0,2.0,0.0
48,W2027903619,2009.0,0.2280145776760384,90.0,0.0,3.0,0.0
49,W2138961593,2009.0,0.11165642299009,28.0,0.0,3.0,0.0
50,W2115355939,2009.0,0.26984651472430093,15.0,0.0,3.0,0.0
51,W2167070657,2009.0,0.11511885768888998,7.0,0.0,3.0,0.0
