,id,year,rel2,cited_by_cnt,in_repo,n_authors,n_author_is_inexact
0,W2096578471,1979.0,0.55387903713025,11.0,0.0,4.0,0.0
1,W2026506579,1979.0,0.46948789871409696,11.0,0.0,2.0,0.0
2,W2018546408,1979.0,0.0,42.0,0.0,2.0,0.0
3,W2022652991,1979.0,0.0,11.0,0.0,2.0,0.0
4,W2085890234,1979.0,0.0,102.0,0.0,1.0,0.0
5,W2053763578,1979.0,0.0,7.0,0.0,1.0,0.0
6,W1994230967,1979.0,0.26944124337528996,3.0,0.0,2.0,0.0
7,W1971960901,1979.0,0.37781207876163997,3.0,0.0,2.0,0.0
8,W2040068897,1979.0,0.8011478882128226,77.0,0.0,1.0,0.0
9,W2124687098,1979.0,0.6223252487108837,12.0,0.0,1.0,0.0
10,W2101784187,1979.0,0.0,180.0,0.0,5.0,0.0
11,W2032339588,1979.0,0.003010610014188676,15.0,0.0,4.0,0.0
12,W1980860269,1979.0,0.37600884385935995,5.0,0.0,2.0,0.0
13,W74185264,1979.0,0.607756311546053,3.0,0.0,4.0,0.0
14,W2085400789,1979.0,0.28824866011744354,0.0,0.0,1.0,0.0
15,W2111197750,1979.0,0.21794106081689638,4.0,0.0,2.0,0.0
16,W2124940964,1979.0,0.27465932232025003,10.0,0.0,1.0,0.0
17,W2249823706,1979.0,0.30892297751055997,73.0,0.0,2.0,0.0
