,id,year,rel2,cited_by_cnt,in_repo,n_authors,n_author_is_inexact
0,W2082802130,2015.0,0.2385456663452769,12.0,0.0,4.0,0.0
1,W2013255306,2015.0,0.41666224583844,0.0,0.0,6.0,0.0
2,W2150597317,2015.0,0.53821605815041,145.0,0.0,4.0,0.0
3,W1093921770,2015.0,0.46100088555261165,2.0,0.0,4.0,0.0
4,W2914373382,2015.0,0.3677429483926969,0.0,0.0,4.0,0.0
5,W2504177326,2015.0,0.50123114933824,2.0,0.0,3.0,0.0
6,W1689950805,2015.0,0.6796280063718917,26.0,0.0,4.0,0.0
7,W1939506379,2015.0,0.1392822855173764,27.0,0.0,5.0,0.0
8,W2104752199,2015.0,0.6833110398516901,7.0,0.0,4.0,0.0
9,W2174714397,2015.0,0.80952900848689,23.0,0.0,2.0,0.0
10,W2178497961,2015.0,0.6959843582908328,20.0,0.0,3.0,0.0
11,W2172825035,2015.0,0.71163649581025,19.0,0.0,3.0,0.0
12,W2174616873,2015.0,0.79004667840849,17.0,0.0,3.0,0.0
13,W2175138863,2015.0,0.87098803990276,14.0,0.0,5.0,0.0
14,W2180446984,2015.0,0.54962962517401,9.0,0.0,3.0,0.0
15,W2177776506,2015.0,0.8032734731525624,5.0,0.0,5.0,0.0
16,W2173234553,2015.0,0.6528475815432255,1.0,0.0,3.0,0.0
17,W2186065504,2015.0,0.27527098025105284,0.0,0.0,5.0,0.0
18,W2086042625,2015.0,0.5231746798564225,9.0,0.0,3.0,0.0
19,W2034825244,2015.0,0.24617746456430759,11.0,0.0,3.0,0.0
20,W1578693960,2015.0,0.42718890768961004,0.0,0.0,4.0,0.0
21,W2339383249,2015.0,0.0,1.0,0.0,4.0,0.0
22,W2522210876,2015.0,0.2522351436582289,0.0,0.0,3.0,0.0
23,W2028124139,2015.0,0.28607618234881,1.0,0.0,6.0,0.0
24,W2320674407,2015.0,0.70937596622916,1.0,0.0,4.0,0.0
25,W2071088370,2015.0,0.12417060726224999,64.0,0.0,3.0,0.0
26,W2314963006,2015.0,0.5844699439001956,7.0,0.0,3.0,0.0
27,W2030035049,2015.0,0.27745855676922254,0.0,0.0,4.0,0.0
28,W2276276811,2015.0,0.65140411463521,1.0,0.0,3.0,0.0
29,W2551857370,2015.0,0.38011183033041,0.0,0.0,4.0,0.0
30,W2587041946,2015.0,0.0,10.0,0.0,3.0,0.0
31,W2518453137,2015.0,0.4907627365891599,1.0,0.0,2.0,0.0
32,W2071260280,2015.0,0.8212273842830409,4.0,0.0,7.0,0.0
